signal_date,stock_code,stock_name,rank,rule_score,buy_price,sell_date,sell_price,hold_days,pnl_ratio,status,stop_loss_triggered,exit_reason,market_score
2025-10-22,600880,博瑞传播,5,74.90875288629495,5.16,2025-10-23,5.0052,1,-0.029999999999999964,CLOSED,1,t1_intraday_stop_loss,60
2025-10-23,001335,信凯科技,1,83.9774844651525,38.82,2025-10-24,38.47,1,-0.00901597114889236,CLOSED,0,t1_close_exit,60
2025-10-23,002961,瑞达期货,2,78.88258355932552,23.13,2025-10-24,23.24,1,0.004755728491137027,CLOSED,0,t1_close_exit,60
2025-10-23,603699,纽威股份,3,76.56410421110894,44.8,2025-10-24,44.5,1,-0.006696428571428509,CLOSED,0,t1_close_exit,60
2025-10-23,603598,引力传媒,4,76.37678027606553,16.85,2025-10-24,16.57,1,-0.016617210682492646,CLOSED,1,t1_open_below_stop_limit,60
2025-10-23,000155,川能动力,5,73.75604020254208,10.93,2025-10-24,10.99,1,0.0054894784995425895,CLOSED,0,t1_close_exit,60
2025-10-24,001256,炜冈科技,1,81.1326869531093,23.56,2025-10-27,23.04,1,-0.02207130730050932,CLOSED,0,t1_close_exit,60
2025-10-24,002756,永兴材料,2,80.75150339033127,40.48,2025-10-27,40.56,1,0.0019762845849803706,CLOSED,0,t1_close_exit,60
2025-10-24,689009,九号公司,3,79.3356371244716,65.01190641,2025-10-27,62.80743975,1,-0.03390866045517022,CLOSED,1,t1_open_below_stop_limit,60
2025-10-24,603306,华懋科技,4,78.11608813136561,51.86,2025-10-27,51.41,1,-0.008677207867335187,CLOSED,0,t1_close_exit,60
2025-10-24,002192,融捷股份,5,77.89072169600902,43.58,2025-10-27,44.52,1,0.021569527306103828,CLOSED,0,t1_close_exit,60
2025-10-27,002975,博杰股份,1,83.69508402934801,59.27626884,2025-10-28,60.81461488,1,0.02595214020896529,CLOSED,0,t1_close_exit,60
2025-10-27,002897,意华股份,2,83.54201490851595,46.92,2025-10-28,46.6,1,-0.006820119352088668,CLOSED,0,t1_close_exit,60
2025-10-27,002074,国轩高科,3,83.51421800947875,44.73,2025-10-28,43.388099999999994,1,-0.030000000000000058,CLOSED,1,t1_intraday_stop_loss,60
2025-10-27,600118,中国卫星,4,83.20692944866416,40.4,2025-10-28,40.23,1,-0.004207920792079251,CLOSED,0,t1_close_exit,60
2025-10-27,603239,浙江仙通,5,81.34275381151676,19.7,2025-10-28,19.98,1,0.014213197969543205,CLOSED,0,t1_close_exit,60
2025-10-28,002104,恒宝股份,1,85.0,23.15,2025-10-29,23.54,1,0.0168466522678186,CLOSED,0,t1_close_exit,60
2025-10-28,603185,弘元绿能,2,81.88739947433984,23.93,2025-10-29,26.32,1,0.09987463435018808,CLOSED,0,t1_close_exit,60
2025-10-28,002265,建设工业,3,81.84482758620689,30.9,2025-10-29,29.973,1,-0.02999999999999999,CLOSED,1,t1_intraday_stop_loss,60
2025-10-28,002851,麦格米特,4,81.319824101297,78.9,2025-10-29,80.27,1,0.01736375158428378,CLOSED,0,t1_close_exit,60
2025-10-28,002049,紫光国微,5,80.6872132823424,86.92,2025-10-29,87.42,1,0.0057524160147261845,CLOSED,0,t1_close_exit,60
2025-10-29,603345,安井食品,1,85.0,73.0,2025-10-30,73.11,1,0.0015068493150684854,CLOSED,0,t1_close_exit,60
2025-10-29,603661,恒林股份,2,82.51886183346544,33.62,2025-10-30,33.62,1,0.0,CLOSED,0,t1_close_exit,60
2025-10-29,601877,正泰电器,3,79.03813208287227,30.48,2025-10-30,28.86,1,-0.05314960629921263,CLOSED,1,t1_open_below_stop_limit,60
2025-10-29,600096,云天化,4,78.30828827667997,29.8,2025-10-30,28.906,1,-0.030000000000000065,CLOSED,1,t1_intraday_stop_loss,60
2025-10-29,002812,恩捷股份,5,78.0733528788311,43.08,2025-10-30,44.11,1,0.023909006499535774,CLOSED,0,t1_close_exit,60
2025-10-30,603396,金辰股份,1,82.3479402701472,29.61,2025-10-31,29.33,1,-0.00945626477541375,CLOSED,0,t1_close_exit,60
2025-10-30,605378,野马电池,2,81.33649508605052,25.25,2025-10-31,26.62,1,0.0542574257425743,CLOSED,0,t1_close_exit,60
2025-10-30,601012,隆基绿能,3,80.59551271246188,21.51,2025-10-31,21.11,1,-0.018596001859600284,CLOSED,0,t1_close_exit,60
2025-10-30,600741,华域汽车,4,78.87325652475528,20.65,2025-10-31,20.42,1,-0.011138014527844886,CLOSED,0,t1_close_exit,60
2025-10-30,603799,华友钴业,5,77.7480397653883,65.49,2025-10-31,64.81,1,-0.010383264620552644,CLOSED,0,t1_close_exit,60
2025-10-31,601888,中国中免,1,82.7977216950903,75.83053164,2025-11-03,76.42864284,1,0.007887472065202985,CLOSED,0,t1_close_exit,60
2025-10-31,002612,朗姿股份,2,82.38909799351492,19.68,2025-11-03,20.24,1,0.028455284552845465,CLOSED,0,t1_close_exit,60
2025-10-31,603039,泛微网络,3,81.91390850080234,57.09,2025-11-03,57.51,1,0.007356805044666221,CLOSED,0,t1_close_exit,60
2025-10-31,600835,上海机电,4,81.17969879903472,27.1,2025-11-03,26.287,1,-0.030000000000000086,CLOSED,1,t1_intraday_stop_loss,60
2025-10-31,002847,盐津铺子,5,80.18417249653018,72.93289808,2025-11-03,73.97678498,1,0.014312977099236695,CLOSED,0,t1_close_exit,60
2025-11-03,001335,信凯科技,1,82.05335968379451,40.41,2025-11-04,39.1977,1,-0.029999999999999978,CLOSED,1,t1_intraday_stop_loss,60
2025-11-03,002317,众生药业,2,81.41831105087181,20.19,2025-11-04,19.5843,1,-0.030000000000000113,CLOSED,1,t1_intraday_stop_loss,60
2025-11-03,603666,亿嘉和,3,80.07142857142851,32.7,2025-11-04,32.98,1,0.008562691131498287,CLOSED,0,t1_close_exit,60
2025-11-03,600992,贵绳股份,4,78.09500928377823,15.04,2025-11-04,14.84,1,-0.013297872340425485,CLOSED,0,t1_close_exit,60
2025-11-03,000710,贝瑞基因,5,76.62016502538859,13.89,2025-11-04,13.4733,1,-0.030000000000000037,CLOSED,1,t1_intraday_stop_loss,60
2025-11-06,603395,红四方,1,83.99393047021658,35.73,2025-11-07,35.25,1,-0.013434089000839543,CLOSED,0,t1_close_exit,60
2025-11-06,001311,多利科技,2,81.37929917186938,25.22,2025-11-07,25.59,1,0.014670896114195123,CLOSED,0,t1_close_exit,60
2025-11-06,603948,建业股份,3,80.69670441961819,27.52,2025-11-07,28.2,1,0.024709302325581384,CLOSED,0,t1_close_exit,60
2025-11-06,002861,瀛通通讯,4,77.4685180407862,21.15,2025-11-07,20.5155,1,-0.029999999999999964,CLOSED,1,t1_intraday_stop_loss,60
2025-11-06,001360,南矿集团,5,77.28313841158628,16.45,2025-11-07,16.5,1,0.0030395136778115935,CLOSED,0,t1_close_exit,60
2025-11-07,600309,万华化学,1,84.14181523500815,65.27,2025-11-10,67.86,1,0.039681323732189425,CLOSED,0,t1_close_exit,60
2025-11-07,002544,普天科技,2,78.89581417004011,27.43,2025-11-10,27.42,1,-0.0003645643456069271,CLOSED,0,t1_close_exit,60
2025-11-07,000999,华润三九,3,78.06235303107138,29.87,2025-11-10,30.25,1,0.0127217944425845,CLOSED,0,t1_close_exit,60
2025-11-07,600438,通威股份,4,78.0451432332902,26.65,2025-11-10,27.16,1,0.019136960600375293,CLOSED,0,t1_close_exit,60
2025-11-07,001300,三柏硕,5,77.35834983815158,16.53,2025-11-10,16.92,1,0.02359346642468243,CLOSED,0,t1_close_exit,60
2025-11-10,600779,水井坊,1,83.54656545073513,43.36,2025-11-11,42.87,1,-0.01130073800738012,CLOSED,0,t1_close_exit,60
2025-11-10,600809,山西汾酒,2,82.43532870122924,198.99,2025-11-11,199.56,1,0.002864465551032681,CLOSED,0,t1_close_exit,60
2025-11-10,000963,华东医药,3,82.08237695047688,42.47,2025-11-11,42.6,1,0.0030609842241582897,CLOSED,0,t1_close_exit,60
2025-11-10,603948,建业股份,4,81.766837919941,29.72,2025-11-11,28.8284,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2025-11-10,001339,智微智能,5,81.38887339832688,57.15,2025-11-11,55.96,1,-0.020822397200349917,CLOSED,0,t1_close_exit,60
2025-11-11,605086,龙高股份,1,85.0,27.21,2025-11-12,27.8,1,0.02168320470415288,CLOSED,0,t1_close_exit,60
2025-11-11,603790,雅运股份,2,81.80155642023347,21.91,2025-11-12,22.41,1,0.022820629849383843,CLOSED,0,t1_close_exit,60
2025-11-11,603355,莱克电气,3,80.97192264782447,28.73,2025-11-12,28.09,1,-0.022276366167768902,CLOSED,0,t1_close_exit,60
2025-11-11,603063,禾望电气,4,80.2945081633994,32.21,2025-11-12,31.2437,1,-0.03000000000000001,CLOSED,1,t1_intraday_stop_loss,60
2025-11-11,000935,四川双马,5,78.11942363062637,21.37,2025-11-12,20.7289,1,-0.030000000000000072,CLOSED,1,t1_intraday_stop_loss,60
2025-11-12,001238,浙江正特,1,84.45114656031903,53.0,2025-11-13,53.1,1,0.0018867924528302156,CLOSED,0,t1_close_exit,60
2025-11-12,001229,魅视科技,2,80.9171634134029,38.67,2025-11-13,37.5099,1,-0.029999999999999995,CLOSED,1,t1_intraday_stop_loss,60
2025-11-12,601336,新华保险,3,77.09335859060371,68.78603376,2025-11-13,68.68703256,1,-0.0014392630972940308,CLOSED,0,t1_close_exit,60
2025-11-12,000989,九芝堂,4,75.43929804013207,10.53,2025-11-13,10.214099999999998,1,-0.030000000000000093,CLOSED,1,t1_intraday_stop_loss,60
2025-11-12,000852,石化机械,5,74.6840385252519,7.5,2025-11-13,7.2749999999999995,1,-0.030000000000000072,CLOSED,1,t1_intraday_stop_loss,60
2025-11-13,002294,信立泰,1,78.64622116138423,62.26,2025-11-14,61.98,1,-0.004497269514937378,CLOSED,0,t1_close_exit,60
2025-11-13,000408,藏格矿业,2,77.59453327054379,59.1731686,2025-11-14,59.35009834,1,0.002990033222591457,CLOSED,0,t1_close_exit,60
2025-11-13,000049,德赛电池,3,77.28237380597804,29.45,2025-11-14,28.566499999999998,1,-0.03000000000000005,CLOSED,1,t1_intraday_stop_loss,60
2025-11-13,603338,浙江鼎力,4,76.32933920028846,54.57,2025-11-14,53.92,1,-0.011911306578706224,CLOSED,0,t1_close_exit,60
2025-11-13,002866,传艺科技,5,76.03375251342393,20.18213582,2025-11-14,19.62346078,1,-0.027681660899654015,CLOSED,0,t1_close_exit,60
2025-12-05,603062,麦加芯彩,1,85.0,46.39,2025-12-08,45.89,1,-0.010778184953653805,CLOSED,0,t1_close_exit,60
2025-12-05,002338,奥普光电,2,84.57516795519399,52.26,2025-12-08,53.36,1,0.021048603138155406,CLOSED,0,t1_close_exit,60
2025-12-05,601318,中国平安,3,83.87403928266436,61.99,2025-12-08,63.4,1,0.022745604129698282,CLOSED,0,t1_close_exit,60
2025-12-05,603109,神驰机电,4,83.11438820087892,26.29,2025-12-08,27.09,1,0.030429821224800334,CLOSED,0,t1_close_exit,60
2025-12-05,603992,松霖科技,5,81.00170069558536,30.0,2025-12-08,30.92,1,0.030666666666666724,CLOSED,0,t1_close_exit,60
2025-12-08,603297,永新光学,1,83.88368293888163,102.13,2025-12-09,99.91,1,-0.021737001860374024,CLOSED,0,t1_close_exit,60
2025-12-08,603396,金辰股份,2,80.48030000369718,35.56,2025-12-09,34.9,1,-0.018560179977502915,CLOSED,0,t1_close_exit,60
2025-12-08,605376,博迁新材,3,79.42886493059615,51.68,2025-12-09,53.95,1,0.04392414860681121,CLOSED,0,t1_close_exit,60
2025-12-08,002882,金龙羽,4,77.47962757961736,31.59,2025-12-09,31.5,1,-0.0028490028490028444,CLOSED,0,t1_close_exit,60
2025-12-08,600498,烽火通信,5,76.94623421854591,24.85,2025-12-09,24.63,1,-0.008853118712273738,CLOSED,0,t1_close_exit,60
2025-12-09,603124,江南新材,1,85.0,76.23,2025-12-10,73.9431,1,-0.030000000000000037,CLOSED,1,t1_intraday_stop_loss,60
2025-12-09,603127,昭衍新药,2,80.15570253843401,29.96,2025-12-10,29.0612,1,-0.030000000000000044,CLOSED,1,t1_intraday_stop_loss,60
2025-12-09,002463,沪电股份,3,78.29634773466077,73.50770525,2025-12-10,71.30247409249999,1,-0.03000000000000012,CLOSED,1,t1_intraday_stop_loss,60
2025-12-09,600184,光电股份,4,78.19688049541367,19.22,2025-12-10,21.14,1,0.09989594172736742,CLOSED,0,t1_close_exit,60
2025-12-09,002837,英维克,5,77.92320319569743,78.64,2025-12-10,76.2808,1,-0.030000000000000016,CLOSED,1,t1_intraday_stop_loss,60
2025-12-10,000526,学大教育,1,84.74676743436723,39.91,2025-12-11,38.7127,1,-0.029999999999999964,CLOSED,1,t1_intraday_stop_loss,60
2025-12-10,603629,利通电子,2,83.87934904601569,28.3,2025-12-11,27.54,1,-0.026855123674911715,CLOSED,0,t1_close_exit,60
2025-12-10,600113,浙江东日,3,83.12521837340583,57.34920204,2025-12-11,56.26224968,1,-0.018953225525995567,CLOSED,0,t1_close_exit,60
2025-12-10,603501,豪威集团,4,81.84022095286988,123.7,2025-12-11,121.77,1,-0.01560226354082463,CLOSED,0,t1_close_exit,60
2025-12-10,601888,中国中免,5,80.04825346712403,82.56925116,2025-12-11,80.09217362519999,1,-0.030000000000000037,CLOSED,1,t1_intraday_stop_loss,60
2025-12-12,002920,德赛西威,1,84.4980703049312,112.16808478,2025-12-15,109.87551182,1,-0.02043872786538632,CLOSED,0,t1_close_exit,60
2025-12-12,002912,中新赛克,2,83.06608077764622,30.17,2025-12-15,29.2649,1,-0.030000000000000027,CLOSED,1,t1_intraday_stop_loss,60
2025-12-12,603501,豪威集团,3,81.0563689747919,126.52,2025-12-15,124.33,1,-0.01730951628201073,CLOSED,0,t1_close_exit,60
2025-12-12,000777,中核科技,4,80.75685281527117,21.82,2025-12-15,21.35,1,-0.021539871677360167,CLOSED,0,t1_close_exit,60
2025-12-12,001332,锡装股份,5,80.45663084607986,52.75,2025-12-15,52.28,1,-0.00890995260663505,CLOSED,0,t1_close_exit,60
2025-12-15,600562,国睿科技,1,83.2148765893057,28.1955447,2025-12-16,27.349678359,1,-0.030000000000000027,CLOSED,1,t1_intraday_stop_loss,60
2025-12-15,002827,高争民爆,2,82.38689232561558,36.39,2025-12-16,35.72,1,-0.018411651552624395,CLOSED,0,t1_close_exit,60
2025-12-15,001328,登康口腔,3,78.25021558936999,38.52,2025-12-16,38.16,1,-0.009345794392523534,CLOSED,0,t1_close_exit,60
2025-12-15,605167,利柏特,4,77.27835893174117,11.32,2025-12-16,10.9804,1,-0.03000000000000007,CLOSED,1,t1_intraday_stop_loss,60
2025-12-15,600882,妙可蓝多,5,76.2859661832454,27.6,2025-12-16,26.91,1,-0.025000000000000046,CLOSED,0,t1_close_exit,60
2025-12-17,600309,万华化学,1,82.64733448072714,74.22,2025-12-18,75.54,1,0.017784963621665418,CLOSED,0,t1_close_exit,60
2025-12-17,603199,九华旅游,2,82.09993558487966,37.03,2025-12-18,37.11,1,0.002160410477990772,CLOSED,0,t1_close_exit,60
2025-12-17,603057,紫燕食品,3,80.68221518505342,18.97,2025-12-18,18.85,1,-0.006325777543489586,CLOSED,0,t1_close_exit,60
2025-12-17,600699,均胜电子,4,78.64447243555895,28.5,2025-12-18,27.645,1,-0.030000000000000016,CLOSED,1,t1_intraday_stop_loss,60
2025-12-17,002920,德赛西威,5,78.49520874324494,117.8896354,2025-12-18,115.49824464,1,-0.020284995808885226,CLOSED,0,t1_close_exit,60
2025-12-18,002859,洁美科技,1,83.0304347826087,30.52,2025-12-19,29.6044,1,-0.030000000000000044,CLOSED,1,t1_intraday_stop_loss,60
2025-12-18,603063,禾望电气,2,82.7334345607595,32.18,2025-12-19,33.35,1,0.03635798632691118,CLOSED,0,t1_close_exit,60
2025-12-18,600486,扬农化工,3,81.15817319375631,67.48,2025-12-19,69.8,1,0.034380557202133864,CLOSED,0,t1_close_exit,60
2025-12-18,600487,亨通光电,4,81.0828576463973,22.6,2025-12-19,23.76,1,0.05132743362831859,CLOSED,0,t1_close_exit,60
2025-12-18,002549,凯美特气,5,77.76830894162507,21.77,2025-12-19,21.09,1,-0.03123564538355534,CLOSED,1,t1_open_below_stop_limit,60
2025-12-19,603150,万朗磁塑,1,83.71837360527465,38.28,2025-12-22,40.0,1,0.044932079414838004,CLOSED,0,t1_close_exit,60
2025-12-19,600456,宝钛股份,2,82.94300110504449,36.21,2025-12-22,35.6,1,-0.016846175089754195,CLOSED,0,t1_close_exit,60
2025-12-19,001285,瑞立科密,3,82.0309500846436,55.44,2025-12-22,56.88,1,0.025974025974026062,CLOSED,0,t1_close_exit,60
2025-12-19,603197,保隆科技,4,79.15109901779667,36.66,2025-12-22,36.93,1,0.007364975450081919,CLOSED,0,t1_close_exit,60
2025-12-19,600605,汇通能源,5,79.01605995717341,30.08259096,2025-12-22,29.33352246,1,-0.024900398406374497,CLOSED,0,t1_close_exit,60
2025-12-22,603150,万朗磁塑,1,83.2262884684865,40.0,2025-12-23,39.57,1,-0.010749999999999992,CLOSED,0,t1_close_exit,60
2025-12-22,603283,赛腾股份,2,82.28979317799427,43.68,2025-12-23,43.65,1,-0.0006868131868132129,CLOSED,0,t1_close_exit,60
2025-12-22,603606,东方电缆,3,79.79688973278948,62.5,2025-12-23,63.19,1,0.011039999999999963,CLOSED,0,t1_close_exit,60
2025-12-22,603061,金海通,4,78.6352170886668,98.0958,2025-12-23,97.517145,1,-0.005898876404494359,CLOSED,0,t1_close_exit,60
2025-12-22,002409,雅克科技,5,78.29582165718007,73.64,2025-12-23,73.74,1,0.001357957631721813,CLOSED,0,t1_close_exit,60
2025-12-23,603861,白云电器,1,77.84283508926802,12.44,2025-12-24,12.37,1,-0.0056270096463022735,CLOSED,0,t1_close_exit,60
2025-12-23,603162,海通发展,2,77.49167283012284,12.952095,2025-12-24,12.56353215,1,-0.029999999999999968,CLOSED,1,t1_intraday_stop_loss,60
2025-12-23,000151,中成股份,3,77.15127825533537,12.62,2025-12-24,12.241399999999999,1,-0.03000000000000004,CLOSED,1,t1_intraday_stop_loss,60
2025-12-23,002371,北方华创,4,76.91542007574421,481.42,2025-12-24,481.1,1,-0.0006647002617257139,CLOSED,0,t1_close_exit,60
2025-12-23,000543,皖能电力,5,75.4185293628912,8.74,2025-12-24,8.71,1,-0.0034324942791761283,CLOSED,0,t1_close_exit,60
2025-12-24,001373,翔腾新材,1,84.1930074914899,30.26,2025-12-25,31.14,1,0.02908129543952409,CLOSED,0,t1_close_exit,60
2025-12-24,603267,鸿远电子,2,83.30240156228366,51.68,2025-12-25,51.78,1,0.0019349845201238666,CLOSED,0,t1_close_exit,60
2025-12-24,002885,京泉华,3,79.93225014892693,28.45,2025-12-25,27.5965,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2025-12-24,002938,鹏鼎控股,4,78.87303531511671,52.87,2025-12-25,51.93,1,-0.017779459050501187,CLOSED,0,t1_close_exit,60
2025-12-24,002655,共达电声,5,78.03346683543748,12.82,2025-12-25,12.86,1,0.003120124804992133,CLOSED,0,t1_close_exit,60
2025-12-25,605488,福莱新材,1,85.0,32.94,2025-12-26,32.2,1,-0.022465088038858376,CLOSED,0,t1_close_exit,60
2025-12-25,001306,夏厦精密,2,84.57942208608983,84.19,2025-12-26,83.39,1,-0.009502316189571175,CLOSED,0,t1_close_exit,60
2025-12-25,605133,嵘泰股份,3,82.4378517325588,33.18,2025-12-26,32.53,1,-0.019590114526823344,CLOSED,0,t1_close_exit,60
2025-12-25,603895,天永智能,4,81.64752298820692,29.3,2025-12-26,29.89,1,0.020136518771331054,CLOSED,0,t1_close_exit,60
2025-12-25,302132,中航成飞,5,81.46370606218797,78.65,2025-12-26,77.96,1,-0.008773045136681652,CLOSED,0,t1_close_exit,60
2025-12-26,002594,比亚迪,1,85.0,100.01,2025-12-29,100.21,1,0.0019998000199978865,CLOSED,0,t1_close_exit,60
2025-12-26,001388,信通电子,2,80.71655417308311,44.25,2025-12-29,43.51,1,-0.016723163841807956,CLOSED,0,t1_close_exit,60
2025-12-26,002402,和而泰,3,80.59643322714686,40.38,2025-12-29,39.72,1,-0.0163447251114414,CLOSED,0,t1_close_exit,60
2025-12-26,603305,旭升集团,4,79.2237723867759,16.31,2025-12-29,16.32,1,0.0006131207847947005,CLOSED,0,t1_close_exit,60
2025-12-26,002248,华东数控,5,77.11900228492277,11.68,2025-12-29,11.5,1,-0.015410958904109566,CLOSED,0,t1_close_exit,60
2025-12-29,002988,豪美新材,1,81.13232003169284,38.16,2025-12-30,37.74,1,-0.01100628930817596,CLOSED,0,t1_close_exit,60
2025-12-29,600629,华建集团,2,80.63609231072229,20.3,2025-12-30,19.691,1,-0.030000000000000086,CLOSED,1,t1_intraday_stop_loss,60
2025-12-29,603607,京华激光,3,80.10577322406347,27.14,2025-12-30,27.59,1,0.016580692704495182,CLOSED,0,t1_close_exit,60
2025-12-29,605488,福莱新材,4,79.78196700716678,33.8,2025-12-30,34.75,1,0.028106508875739733,CLOSED,0,t1_close_exit,60
2025-12-29,603038,华立股份,5,78.42215636531478,16.59,2025-12-30,16.27,1,-0.01928872814948766,CLOSED,0,t1_close_exit,60
2025-12-30,603039,泛微网络,1,85.0,51.83,2025-12-31,53.54,1,0.032992475400347304,CLOSED,0,t1_close_exit,60
2025-12-30,603418,友升股份,2,81.7493990596146,57.76,2025-12-31,60.5,1,0.04743767313019394,CLOSED,0,t1_close_exit,60
2025-12-30,603337,杰克科技,3,80.35929716352213,42.27,2025-12-31,43.33,1,0.025076886680861013,CLOSED,0,t1_close_exit,60
2025-12-30,000681,视觉中国,4,80.17107343605029,22.81,2025-12-31,23.81,1,0.04384042086804034,CLOSED,0,t1_close_exit,60
2025-12-30,603080,新疆火炬,5,78.65667739348498,24.09,2025-12-31,23.62,1,-0.019510170195101654,CLOSED,0,t1_close_exit,60
2025-12-31,603039,泛微网络,1,83.41532894809734,53.54,2026-01-05,57.2,1,0.06836010459469563,CLOSED,0,t1_close_exit,60
2025-12-31,001285,瑞立科密,2,80.74024575365155,58.31,2026-01-05,62.35,1,0.06928485679986278,CLOSED,0,t1_close_exit,60
2025-12-31,002230,科大讯飞,3,77.85224516364485,50.29,2026-01-05,53.84,1,0.07059057466693189,CLOSED,0,t1_close_exit,60
2025-12-31,603418,友升股份,4,77.81901609144697,60.5,2026-01-05,60.0,1,-0.008264462809917356,CLOSED,0,t1_close_exit,60
2025-12-31,002860,星帅尔,5,77.52941176008376,14.1,2026-01-05,13.677,1,-0.030000000000000002,CLOSED,1,t1_intraday_stop_loss,60
2026-01-05,603373,安邦护卫,1,85.0,39.88,2026-01-06,39.15,1,-0.018304914744232795,CLOSED,0,t1_close_exit,60
2026-01-05,603400,华之杰,2,85.0,54.27208593,2026-01-06,54.02435868,1,-0.004564542632828265,CLOSED,0,t1_close_exit,60
2026-01-05,600211,西藏药业,3,83.79101983472513,44.19,2026-01-06,44.19,1,0.0,CLOSED,0,t1_close_exit,60
2026-01-05,603713,密尔克卫,4,82.71640217498759,58.01,2026-01-06,60.59,1,0.04447509050163774,CLOSED,0,t1_close_exit,60
2026-01-05,603259,药明康德,5,81.89863666663759,94.57,2026-01-06,96.25,1,0.017764618800888303,CLOSED,0,t1_close_exit,60
2026-01-06,603260,合盛硅业,1,82.37812388522738,56.37,2026-01-07,57.04,1,0.011885754834131661,CLOSED,0,t1_close_exit,60
2026-01-06,601567,三星电气,2,81.63693931733837,24.68,2026-01-07,24.39,1,-0.011750405186385702,CLOSED,0,t1_close_exit,60
2026-01-06,601127,赛力斯,3,81.48231999211339,125.32,2026-01-07,128.35,1,0.024178104053622737,CLOSED,0,t1_close_exit,60
2026-01-06,603115,海星股份,4,81.2531415567413,20.76,2026-01-07,21.23,1,0.022639691714836166,CLOSED,0,t1_close_exit,60
2026-01-06,002906,华阳集团,5,81.06175951114977,32.10958413,2026-01-07,32.55240708,1,0.013790989886607418,CLOSED,0,t1_close_exit,60
2026-01-07,605588,冠石科技,1,83.61832514971303,53.42,2026-01-08,55.9,1,0.046424560089853927,CLOSED,0,t1_close_exit,60
2026-01-07,603283,赛腾股份,2,80.18736905629001,47.3,2026-01-08,45.21,1,-0.04418604651162783,CLOSED,1,t1_open_below_stop_limit,60
2026-01-07,600259,中稀有色,3,78.89870226472598,62.23120695,2026-01-08,60.3642707415,1,-0.030000000000000006,CLOSED,1,t1_intraday_stop_loss,60
2026-01-07,603281,江瀚新材,4,78.79779617629265,29.5,2026-01-08,28.84,1,-0.022372881355932208,CLOSED,0,t1_close_exit,60
2026-01-07,002970,锐明技术,5,78.05291779782206,54.32822934,2026-01-08,53.83235284,1,-0.009127418765973009,CLOSED,0,t1_close_exit,60
2026-01-08,605198,安德利,1,83.51527445843394,39.91,2026-01-09,39.33,1,-0.014532698571786478,CLOSED,0,t1_close_exit,60
2026-01-08,605588,冠石科技,2,80.41382626108685,55.9,2026-01-09,55.44,1,-0.008228980322003593,CLOSED,0,t1_close_exit,60
2026-01-08,001324,长青科技,3,78.24008576024828,19.42,2026-01-09,18.837400000000002,1,-0.029999999999999964,CLOSED,1,t1_intraday_stop_loss,60
2026-01-08,600850,电科数字,4,77.67402113052734,31.54,2026-01-09,32.77,1,0.038998097653773114,CLOSED,0,t1_close_exit,60
2026-01-08,603345,安井食品,5,76.82039635497821,84.81,2026-01-09,86.15,1,0.01580002358212479,CLOSED,0,t1_close_exit,60
2026-01-09,601606,长城军工,1,79.71050936516782,51.97,2026-01-12,50.4109,1,-0.030000000000000016,CLOSED,1,t1_intraday_stop_loss,60
2026-01-09,600850,电科数字,2,79.53099673620481,32.77,2026-01-12,35.38,1,0.07964601769911502,CLOSED,0,t1_close_exit,60
2026-01-09,605286,同力天启,3,79.17865019481921,42.71,2026-01-12,43.11,1,0.009365488176071144,CLOSED,0,t1_close_exit,60
2026-01-09,003019,宸展光电,4,76.52375007730964,35.21,2026-01-12,35.03,1,-0.005112184038625382,CLOSED,0,t1_close_exit,60
2026-01-09,603991,至正股份,5,75.96651539829128,77.6909091,2026-01-12,75.8911197,1,-0.023166023166023095,CLOSED,0,t1_close_exit,60
2026-01-12,002296,辉煌科技,1,80.047791760802,13.11,2026-01-13,12.7167,1,-0.03,CLOSED,1,t1_intraday_stop_loss,60
2026-01-12,600060,海信视像,2,80.03078590447637,25.35,2026-01-13,24.5895,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2026-01-12,603150,万朗磁塑,3,79.95574453721972,42.39,2026-01-13,44.0,1,0.0379806558150507,CLOSED,0,t1_close_exit,60
2026-01-12,001226,拓山重工,4,78.97516568611628,47.9,2026-01-13,46.76,1,-0.023799582463465564,CLOSED,0,t1_close_exit,60
2026-01-12,002415,海康威视,5,78.7562639336754,31.64,2026-01-13,30.87,1,-0.024336283185840694,CLOSED,0,t1_close_exit,60
2026-01-13,002597,金禾实业,1,77.708860184287,21.91,2026-01-14,21.58,1,-0.01506161570059342,CLOSED,0,t1_close_exit,60
2026-01-13,603190,亚通精工,2,77.13875363887186,28.43,2026-01-14,28.18,1,-0.008793527963418923,CLOSED,0,t1_close_exit,60
2026-01-13,002460,赣锋锂业,3,76.59149481850568,70.8,2026-01-14,68.676,1,-0.029999999999999933,CLOSED,1,t1_intraday_stop_loss,60
2026-01-13,603530,神马电力,4,76.11711172163876,45.08,2026-01-14,46.02,1,0.020851818988465057,CLOSED,0,t1_close_exit,60
2026-01-13,002907,华森制药,5,75.84411878977572,15.91,2026-01-14,15.65,1,-0.01634192331866749,CLOSED,0,t1_close_exit,60
2026-01-14,600570,恒生电子,1,79.12337452687751,35.13,2026-01-15,34.076100000000004,1,-0.02999999999999996,CLOSED,1,t1_intraday_stop_loss,60
2026-01-14,000586,汇源通信,2,76.6434791286035,13.93,2026-01-15,13.84,1,-0.006460875807609466,CLOSED,0,t1_close_exit,60
