signal_date,stock_code,stock_name,rank,board_score,board_streak,signal_close,t1_date,t2_date,buy_price,sell_date,sell_price,hold_days,ride_days,pnl_ratio,status,exit_reason,market_score,index_ret_20d,market_limit_up_count,concept_limit_up_count
2025-06-30,002052,同洲电子,5,67.75,1,10.37,2025-07-01,2025-07-02,10.813799999999999,2025-07-02,11.3,2,0,0.044961068264625016,CLOSED,t2_close_exit,81,0.054694718048106994,81,0
2025-07-01,600990,四创电子,2,76.5,2,30.84,2025-07-02,2025-07-03,30.994199999999996,2025-07-03,28.94,2,0,-0.06627691632628023,CLOSED,t2_close_exit,68,0.0500377510054717,68,0
2025-07-01,000153,丰原药业,3,67.75,1,6.79,2025-07-02,2025-07-03,6.904349999999999,2025-07-03,6.7,2,0,-0.02959728287239189,CLOSED,t2_close_exit,68,0.0500377510054717,68,0
2025-07-01,000856,冀东装备,4,67.75,1,11.96,2025-07-02,2025-07-03,11.657999999999998,2025-07-03,11.12,2,0,-0.04614856750729101,CLOSED,t2_close_exit,68,0.0500377510054717,68,0
2025-07-02,603716,塞力医疗,2,76.5,2,17.42,2025-07-03,2025-07-04,18.069899999999997,2025-07-04,21.08,2,0,0.16658088866014764,CLOSED,t2_close_exit,63,0.030427366730838346,63,0
2025-07-02,000798,中水渔业,4,67.75,1,8.16,2025-07-03,2025-07-04,8.271149999999999,2025-07-04,7.66,2,0,-0.07388936242239576,CLOSED,t2_close_exit,63,0.030427366730838346,63,0
2025-07-02,000959,首钢股份,5,67.75,1,3.86,2025-07-03,2025-07-04,3.88935,2025-07-04,4.01,2,0,0.031020607556532565,CLOSED,t2_close_exit,63,0.030427366730838346,63,0
2025-07-03,000661,长春高新,1,67.75,1,106.13002443,2025-07-04,2025-07-07,109.54499999999999,2025-07-07,100.3,2,0,-0.08439454105618688,CLOSED,t2_close_exit,63,0.02847779679472162,63,0
2025-07-03,000670,盈方微,2,67.75,1,7.77,2025-07-04,2025-07-07,8.02995,2025-07-07,7.91,2,0,-0.014937826511995635,CLOSED,t2_close_exit,63,0.02847779679472162,63,8
2025-07-03,000889,中嘉博创,3,67.75,1,3.92,2025-07-04,2025-07-07,4.160699999999999,2025-07-07,3.82,2,0,-0.08188525969187868,CLOSED,t2_close_exit,63,0.02847779679472162,63,0
2025-07-03,000892,欢瑞世纪,4,67.75,1,4.81,2025-07-04,2025-07-07,4.894349999999999,2025-07-07,4.7,2,0,-0.03970905227456131,CLOSED,t2_close_exit,63,0.02847779679472162,63,0
2025-07-03,000913,钱江摩托,5,67.75,1,16.2387306,2025-07-04,2025-07-07,16.29057187125,2025-07-07,15.70328085,2,0,-0.03605097634948368,CLOSED,t2_close_exit,63,0.02847779679472162,63,0
2025-07-07,002721,金一文化,1,80.0,3,4.42,2025-07-08,2025-07-09,4.4822999999999995,2025-07-09,4.9,2,0,0.0931887646966961,CLOSED,t2_close_exit,68,0.017394376298045744,68,0
2025-07-07,002562,兄弟科技,2,76.5,2,5.96,2025-07-08,2025-07-09,6.0802499999999995,2025-07-09,6.28,2,0,0.032852267587681554,CLOSED,t2_close_exit,68,0.017394376298045744,68,0
2025-07-07,002987,京北方,3,76.5,2,25.63,2025-07-08,2025-07-09,26.240549999999995,2025-07-09,26.72,2,0,0.018271339587013366,CLOSED,t2_close_exit,68,0.017394376298045744,68,0
2025-07-07,600571,信雅达,4,76.5,2,20.33492661,2025-07-08,2025-07-09,21.458932447949998,2025-07-09,21.71119923,2,0,0.011755793661305821,CLOSED,t2_close_exit,68,0.017394376298045744,68,0
2025-07-07,002201,九鼎新材,5,75.93814585279793,2,8.25298726,2025-07-08,2025-07-09,8.294252196299999,2025-07-09,9.46195997,2,0,0.14078517822509753,CLOSED,t2_close_exit,68,0.017394376298045744,68,0
2025-07-08,000920,沃顿科技,1,76.5,2,12.50018928,2025-07-09,2025-07-10,13.002784469999998,2025-07-10,11.90304648,2,0,-0.08457711442786053,CLOSED,t2_close_exit,69,0.039925072528779415,69,0
2025-07-08,600513,联环药业,2,76.5,2,13.08,2025-07-09,2025-07-10,14.059949999999999,2025-07-10,13.62,2,0,-0.03129100743601504,CLOSED,t2_close_exit,69,0.039925072528779415,69,0
2025-07-08,603256,宏和科技,3,76.5,2,22.28,2025-07-09,2025-07-10,22.913999999999998,2025-07-10,22.03,2,0,-0.038579034651304744,CLOSED,t2_close_exit,69,0.039925072528779415,69,3
2025-07-08,000607,华媒控股,4,67.75,1,4.95,2025-07-09,2025-07-10,5.47725,2025-07-10,6.0,2,0,0.09544023004244837,CLOSED,t2_close_exit,69,0.039925072528779415,69,0
2025-07-08,000617,中油资本,5,67.75,1,8.6055044,2025-07-09,2025-07-10,8.648531921999998,2025-07-10,9.451132,2,0,0.09280188652115161,CLOSED,t2_close_exit,69,0.039925072528779415,69,0
2025-07-09,600475,华光环能,1,80.0,5,16.2426551,2025-07-10,2025-07-11,17.2215347775,2025-07-11,16.0776072,2,0,-0.0664242526743056,CLOSED,t2_close_exit,56,0.03296752677437631,56,0
2025-07-09,605500,森林包装,3,80.0,5,12.07,2025-07-10,2025-07-11,12.562499999999998,2025-07-11,12.0,2,0,-0.04477611940298494,CLOSED,t2_close_exit,56,0.03296752677437631,56,0
2025-07-09,002520,日发精机,4,76.5,2,7.41,2025-07-10,2025-07-11,7.436999999999999,2025-07-11,6.96,2,0,-0.06413876563130287,CLOSED,t2_close_exit,56,0.03296752677437631,56,0
2025-07-09,600148,长春一东,5,76.5,2,25.04,2025-07-10,2025-07-11,25.165199999999995,2025-07-11,23.92,2,0,-0.04948102935800207,CLOSED,t2_close_exit,56,0.03296752677437631,56,0
2025-07-10,600475,华光环能,1,80.0,6,17.864008,2025-07-11,2025-07-14,18.685121302499997,2025-07-14,16.213529,2,0,-0.13227595702947384,CLOSED,t2_close_exit,65,0.03461569517878882,65,0
2025-07-10,000514,渝 开 发,2,80.0,4,6.86,2025-07-11,2025-07-14,7.517399999999999,2025-07-14,6.37,2,0,-0.15263255912948617,CLOSED,t2_close_exit,65,0.03461569517878882,65,0
2025-07-10,000892,欢瑞世纪,3,76.5,2,5.69,2025-07-11,2025-07-14,6.040049999999999,2025-07-14,4.82,2,0,-0.2019933609821109,CLOSED,t2_close_exit,65,0.03461569517878882,65,0
2025-07-10,002640,跨境通,4,76.5,2,6.0,2025-07-11,2025-07-14,5.919449999999999,2025-07-14,5.63,2,0,-0.04889812398111304,CLOSED,t2_close_exit,65,0.03461569517878882,65,0
2025-07-10,603093,南华期货,5,76.5,2,25.26,2025-07-11,2025-07-14,25.838549999999998,2025-07-14,25.01,2,0,-0.032066427876177125,CLOSED,t2_close_exit,65,0.03461569517878882,65,0
2025-07-11,600513,联环药业,1,76.5,2,14.98,2025-07-14,2025-07-15,15.135299999999999,2025-07-15,14.83,2,0,-0.020171387418815554,CLOSED,t2_close_exit,65,0.058154525837503135,65,0
2025-07-11,600622,光大嘉宝,2,76.5,2,3.64,2025-07-14,2025-07-15,3.5476499999999995,2025-07-15,3.16,2,0,-0.10926951644046043,CLOSED,t2_close_exit,65,0.058154525837503135,65,0
2025-07-11,000702,正虹科技,3,67.75,1,8.48,2025-07-14,2025-07-15,,,,0,0,,SKIPPED,t1_open_gap_down,65,0.058154525837503135,65,0
2025-07-11,000758,中色股份,4,67.75,1,5.69,2025-07-14,2025-07-15,5.989799999999999,2025-07-15,5.64,2,0,-0.058399278773915535,CLOSED,t2_close_exit,65,0.058154525837503135,65,0
2025-07-14,600513,联环药业,1,80.0,3,16.48,2025-07-15,2025-07-16,16.08,2025-07-16,16.31,2,0,0.014303482587064705,CLOSED,t2_close_exit,66,0.05121546134501087,66,0
2025-07-14,002896,中大力德,2,76.5,2,67.58,2025-07-15,2025-07-16,70.35,2025-07-16,70.9,2,0,0.00781805259417216,CLOSED,t2_close_exit,66,0.05121546134501087,66,0
2025-07-14,605259,绿田机械,3,76.5,2,24.06,2025-07-15,2025-07-16,24.924,2025-07-16,26.4,2,0,0.05922002888781894,CLOSED,t2_close_exit,66,0.05121546134501087,66,0
2025-07-14,000678,襄阳轴承,5,67.75,1,16.72,2025-07-15,2025-07-16,16.914149999999996,2025-07-16,17.06,2,0,0.008622957701096595,CLOSED,t2_close_exit,66,0.05121546134501087,66,0
2025-07-16,002209,达 意 隆,1,80.0,4,18.54,2025-07-17,2025-07-18,20.481899999999996,2025-07-18,16.41,2,0,-0.19880479838296236,CLOSED,t2_close_exit,58,0.05324473472410696,58,0
2025-07-16,002393,力生制药,3,76.5,2,19.0948062,2025-07-17,2025-07-18,20.4921334125,2025-07-18,21.9894125,2,0,0.07306604233733298,CLOSED,t2_close_exit,58,0.05324473472410696,58,0
2025-07-16,002755,奥赛康,4,76.5,2,23.83,2025-07-17,2025-07-18,24.763199999999998,2025-07-18,25.81,2,0,0.042272404212702765,CLOSED,t2_close_exit,58,0.05324473472410696,58,0
2025-07-17,600822,上海物贸,1,80.0,5,16.09,2025-07-18,2025-07-21,,,,0,0,,SKIPPED,t1_open_gap_down,63,0.08059341056151359,63,0
2025-07-17,600826,兰生股份,2,80.0,5,13.09259991,2025-07-18,2025-07-21,13.6676006532,2025-07-21,13.8183097,2,0,0.0110267376567456,CLOSED,t2_close_exit,63,0.08059341056151359,63,0
2025-07-17,002394,联发股份,3,80.0,3,11.74,2025-07-18,2025-07-21,12.240899999999998,2025-07-21,11.2,2,0,-0.08503459712929597,CLOSED,t2_close_exit,63,0.08059341056151359,63,0
2025-07-17,002730,电光科技,5,76.5,2,19.81,2025-07-18,2025-07-21,19.898999999999997,2025-07-21,18.61,2,0,-0.06477712447861692,CLOSED,t2_close_exit,63,0.08059341056151359,63,0
2025-07-21,601003,柳钢股份,2,80.0,3,6.74,2025-07-22,2025-07-23,7.034999999999999,2025-07-23,7.79,2,0,0.10732054015636118,CLOSED,t2_close_exit,129,0.08786072637689113,129,0
2025-07-21,000400,许继电气,4,67.75,1,23.69794221,2025-07-22,2025-07-23,23.896118853449998,2025-07-23,23.35104636,2,0,-0.02281008463310777,CLOSED,t2_close_exit,129,0.08786072637689113,129,0
2025-07-21,000679,大连友谊,5,67.75,1,8.15,2025-07-22,2025-07-23,8.160599999999999,2025-07-23,8.3,2,0,0.01708207729823812,CLOSED,t2_close_exit,129,0.08786072637689113,129,0
2025-07-22,002017,东信和平,1,76.5,2,22.36,2025-07-23,2025-07-24,23.718,2025-07-24,23.4,2,0,-0.013407538578295025,CLOSED,t2_close_exit,113,0.07142241405751326,113,0
2025-07-22,002205,国统股份,2,76.5,2,13.56,2025-07-23,2025-07-24,13.758449999999998,2025-07-24,13.99,2,0,0.016829657410536956,CLOSED,t2_close_exit,113,0.07142241405751326,113,0
2025-07-22,600585,海螺水泥,3,76.5,2,26.89074674,2025-07-23,2025-07-24,27.85077708,2025-07-24,24.98058328,2,0,-0.1030561478322672,CLOSED,t2_close_exit,113,0.07142241405751326,113,0
2025-07-22,603367,辰欣药业,4,76.5,2,19.64375664,2025-07-23,2025-07-24,19.712108591999996,2025-07-24,20.2084032,2,0,0.025177144580129814,CLOSED,t2_close_exit,113,0.07142241405751326,113,0
2025-07-22,605122,四方新材,5,76.5,2,17.02,2025-07-23,2025-07-24,18.089999999999996,2025-07-24,16.0,2,0,-0.11553344389165267,CLOSED,t2_close_exit,113,0.07142241405751326,113,0
2025-07-23,002613,北玻股份,1,67.75,1,4.41,2025-07-24,2025-07-25,,,,0,0,,SKIPPED,t1_open_gap_down,57,0.05274831134882896,57,0
2025-07-23,002639,雪人集团,2,67.75,1,11.44,2025-07-24,2025-07-25,11.979599999999998,2025-07-25,11.43,2,0,-0.04587799258739843,CLOSED,t2_close_exit,57,0.05274831134882896,57,0
2025-07-23,002771,真视通,3,67.75,1,17.71,2025-07-24,2025-07-25,18.64275,2025-07-25,18.04,2,0,-0.03233160343833395,CLOSED,t2_close_exit,57,0.05274831134882896,57,0
2025-07-23,600137,浪莎股份,4,67.75,1,20.52,2025-07-24,2025-07-25,20.19045,2025-07-25,21.55,2,0,0.06733629017679162,CLOSED,t2_close_exit,57,0.05274831134882896,57,0
2025-07-24,603280,南方路机,1,80.0,4,38.23,2025-07-25,2025-07-28,40.199999999999996,2025-07-28,41.22,2,0,0.02537313432835829,CLOSED,t2_close_exit,74,0.07255828500025041,74,0
2025-07-24,000505,京粮控股,2,67.75,1,7.5,2025-07-25,2025-07-28,7.5375,2025-07-28,6.93,2,0,-0.08059701492537313,CLOSED,t2_close_exit,74,0.07255828500025041,74,0
2025-07-24,000566,海南海药,3,67.75,1,7.18,2025-07-25,2025-07-28,7.336499999999999,2025-07-28,6.71,2,0,-0.0853949430927553,CLOSED,t2_close_exit,74,0.07255828500025041,74,0
2025-07-24,000567,海德股份,4,67.75,1,7.32,2025-07-25,2025-07-28,7.637999999999999,2025-07-28,6.84,2,0,-0.1044776119402984,CLOSED,t2_close_exit,74,0.07255828500025041,74,0
2025-07-24,000572,海马汽车,5,67.75,1,4.92,2025-07-25,2025-07-28,4.93455,2025-07-28,4.51,2,0,-0.08603621404180725,CLOSED,t2_close_exit,74,0.07255828500025041,74,0
2025-07-28,605255,天普股份,1,76.5,2,27.10935407,2025-07-29,2025-07-30,28.239093683399997,2025-07-30,25.63048035,2,0,-0.09237595804759977,CLOSED,t2_close_exit,58,0.05880858333014749,58,0
2025-07-28,000558,天府文旅,2,67.75,1,5.71,2025-07-29,2025-07-30,5.738549999999999,2025-07-30,6.59,2,0,0.14837371809952005,CLOSED,t2_close_exit,58,0.05880858333014749,58,0
2025-07-28,002012,凯恩股份,3,67.75,1,5.83,2025-07-29,2025-07-30,5.708399999999999,2025-07-30,5.62,2,0,-0.015485950529044768,CLOSED,t2_close_exit,58,0.05880858333014749,58,4
2025-07-28,002022,科华生物,4,67.75,1,7.47,2025-07-29,2025-07-30,7.436999999999999,2025-07-30,6.83,2,0,-0.08161893236520093,CLOSED,t2_close_exit,58,0.05880858333014749,58,0
2025-07-28,002174,游族网络,5,67.75,1,15.09,2025-07-29,2025-07-30,15.175499999999998,2025-07-30,15.11,2,0,-0.0043161675068365685,CLOSED,t2_close_exit,58,0.05880858333014749,58,0
2025-08-04,601089,福元医药,1,76.5,2,29.19,2025-08-05,2025-08-06,29.808299999999996,2025-08-06,28.05,2,0,-0.05898692646007975,CLOSED,t2_close_exit,56,0.06520403613702808,56,0
2025-08-04,603286,日盈电子,2,76.5,2,33.85,2025-08-05,2025-08-06,34.169999999999995,2025-08-06,34.4,2,0,0.006731050629207024,CLOSED,t2_close_exit,56,0.06520403613702808,56,0
2025-08-04,000533,顺钠股份,4,67.75,1,7.68,2025-08-05,2025-08-06,7.627949999999999,2025-08-06,7.57,2,0,-0.007597060809260556,CLOSED,t2_close_exit,56,0.06520403613702808,56,0
2025-08-04,001306,夏厦精密,5,67.75,1,91.8,2025-08-05,2025-08-06,94.39965,2025-08-06,100.3,2,0,0.0625039393684193,CLOSED,t2_close_exit,56,0.06520403613702808,56,0
2025-08-05,002148,北纬科技,1,76.5,2,8.57,2025-08-06,2025-08-07,,,,0,0,,SKIPPED,t1_one_word_limit_up,54,0.05926980328973053,54,0
2025-08-05,000665,湖北广电,2,67.75,1,6.22,2025-08-06,2025-08-07,6.0802499999999995,2025-08-07,6.24,2,0,0.026273590724065744,CLOSED,t2_close_exit,54,0.05926980328973053,54,0
2025-08-05,000901,航天科技,3,67.75,1,14.63,2025-08-06,2025-08-07,14.994599999999998,2025-08-07,15.41,2,0,0.02770330652368198,CLOSED,t2_close_exit,54,0.05926980328973053,54,0
2025-08-05,000980,众泰汽车,4,67.75,1,2.23,2025-08-06,2025-08-07,2.2311,2025-08-07,2.36,2,0,0.05777419210255021,CLOSED,t2_close_exit,54,0.05926980328973053,54,0
2025-08-06,000901,航天科技,3,76.5,2,16.09,2025-08-07,2025-08-08,16.331249999999997,2025-08-08,16.95,2,0,0.03788748564867982,CLOSED,t2_close_exit,66,0.07367897740164797,66,0
2025-08-06,600475,华光环能,5,76.5,2,17.40495751,2025-08-07,2025-08-08,17.98147809,2025-08-08,21.06288119,2,0,0.17136539524599223,CLOSED,t2_close_exit,66,0.07367897740164797,66,0
2025-08-07,600475,华光环能,2,80.0,3,19.14445926,2025-08-08,2025-08-11,20.4789056025,2025-08-11,22.74274288,2,0,0.11054483679165161,CLOSED,t2_close_exit,64,0.07111170910852738,64,0
2025-08-07,603130,云中马,4,76.5,2,42.51460224,2025-08-08,2025-08-11,45.2275951512,2025-08-11,42.13642928,2,0,-0.06834689885380699,CLOSED,t2_close_exit,64,0.07111170910852738,64,0
2025-08-08,605598,上海港湾,1,76.173478404,2,29.32,2025-08-11,2025-08-12,,,,0,0,,SKIPPED,t1_one_word_limit_up,65,0.05835384067728411,65,0
2025-08-08,000702,正虹科技,3,67.75,1,8.43,2025-08-11,2025-08-12,8.240999999999998,2025-08-12,8.16,2,0,-0.009828904259191574,CLOSED,t2_close_exit,65,0.05835384067728411,65,0
2025-08-08,000877,天山股份,4,67.75,1,5.8,2025-08-11,2025-08-12,6.220949999999999,2025-08-12,5.91,2,0,-0.04998432715260518,CLOSED,t2_close_exit,65,0.05835384067728411,65,0
2025-08-08,000901,航天科技,5,67.75,1,16.95,2025-08-11,2025-08-12,17.899049999999995,2025-08-12,19.15,2,0,0.06988918406284152,CLOSED,t2_close_exit,65,0.05835384067728411,65,0
2025-08-11,000901,航天科技,1,76.5,2,18.65,2025-08-12,2025-08-13,20.6226,2025-08-13,21.07,2,0,0.021694645679982243,CLOSED,t2_close_exit,84,0.07452944421533791,84,0
2025-08-11,000011,深物业A,3,67.75,1,9.56,2025-08-12,2025-08-13,9.647999999999998,2025-08-13,10.13,2,0,0.04995854063018273,CLOSED,t2_close_exit,84,0.07452944421533791,84,0
2025-08-11,000628,高新发展,5,67.75,1,50.12,2025-08-12,2025-08-13,50.37059999999999,2025-08-13,53.6,2,0,0.06411279595637163,CLOSED,t2_close_exit,84,0.07452944421533791,84,0
2025-08-12,000011,深物业A,2,76.5,2,10.52,2025-08-13,2025-08-14,11.095199999999998,2025-08-14,10.3,2,0,-0.07167063234551858,CLOSED,t2_close_exit,51,0.08083042338200852,51,0
2025-08-12,002820,桂发祥,3,76.5,2,13.68,2025-08-13,2025-08-14,15.12525,2025-08-14,15.4,2,0,0.018164989008446205,CLOSED,t2_close_exit,51,0.08083042338200852,51,0
2025-08-12,600113,浙江东日,4,76.5,2,39.59897084,2025-08-13,2025-08-14,42.09198084,2025-08-14,46.14062908,2,0,0.09618573797678272,CLOSED,t2_close_exit,51,0.08083042338200852,51,0
2025-08-12,600410,华胜天成,5,76.5,2,15.62,2025-08-13,2025-08-14,16.160399999999996,2025-08-14,17.81,2,0,0.1020766812702658,CLOSED,t2_close_exit,51,0.08083042338200852,51,0
2025-08-13,000561,烽火电子,1,76.5,2,12.5,2025-08-14,2025-08-15,13.416749999999999,2025-08-15,14.4,2,0,0.07328525909776971,CLOSED,t2_close_exit,101,0.09320104121547557,101,0
2025-08-15,603256,宏和科技,1,80.0,3,32.86,2025-08-18,2025-08-19,36.330749999999995,2025-08-19,35.8,2,0,-0.014608836866841387,CLOSED,t2_close_exit,96,0.08629740750791282,96,9
2025-08-15,603222,济民健康,3,76.5,2,8.91,2025-08-18,2025-08-19,9.627899999999999,2025-08-19,10.78,2,0,0.11966264709853665,CLOSED,t2_close_exit,96,0.08629740750791282,96,0
2025-08-15,000970,中科三环,5,67.75,1,15.11,2025-08-18,2025-08-19,15.145349999999999,2025-08-19,15.17,2,0,0.0016275622550816701,CLOSED,t2_close_exit,96,0.08629740750791282,96,0
2025-08-18,600737,中粮糖业,1,80.0,3,15.27,2025-08-19,2025-08-20,16.08,2025-08-20,15.77,2,0,-0.019278606965174052,CLOSED,t2_close_exit,123,0.09457327669711657,123,0
2025-08-18,002837,英维克,3,76.5,2,70.2,2025-08-19,2025-08-20,69.345,2025-08-20,69.3,2,0,-0.0006489292667099532,CLOSED,t2_close_exit,123,0.09457327669711657,123,12
2025-08-18,600601,方正科技,5,76.5,2,7.43,2025-08-19,2025-08-20,7.527449999999999,2025-08-20,7.58,2,0,0.0069811157829013796,CLOSED,t2_close_exit,123,0.09457327669711657,123,0
2025-08-19,002600,领益智造,4,76.5,2,12.2239044,2025-08-20,2025-08-21,12.706568860499997,2025-08-21,12.1440096,2,0,-0.044273105247852135,CLOSED,t2_close_exit,95,0.09126646199908883,95,0
2025-08-20,002177,御银股份,2,76.5,2,8.26,2025-08-21,2025-08-22,,,,0,0,,SKIPPED,t1_one_word_limit_up,92,0.10567848505120159,92,0
2025-08-20,000420,吉林化纤,4,67.75,1,4.64,2025-08-21,2025-08-22,4.703399999999999,2025-08-22,4.51,2,0,-0.04111919037292163,CLOSED,t2_close_exit,92,0.10567848505120159,92,0
2025-08-20,000536,华映科技,5,67.75,1,5.57,2025-08-21,2025-08-22,6.110399999999999,2025-08-22,5.8,2,0,-0.05079863838701224,CLOSED,t2_close_exit,92,0.10567848505120159,92,0
2025-08-22,603626,科森科技,1,80.0,6,15.26,2025-08-25,2025-08-26,15.075,2025-08-26,15.6,2,0,0.03482587064676619,CLOSED,t2_close_exit,74,0.09786315291928416,74,0
2025-08-22,002177,御银股份,2,80.0,4,10.0,2025-08-25,2025-08-26,10.170599999999999,2025-08-26,9.33,2,0,-0.0826499911509644,CLOSED,t2_close_exit,74,0.09786315291928416,74,0
2025-08-22,603101,汇嘉时代,3,77.6137764296783,3,11.309852,2025-08-25,2025-08-26,11.535160055999999,2025-08-26,10.7369512,2,0,-0.06919790034337767,CLOSED,t2_close_exit,74,0.09786315291928416,74,0
2025-08-22,000676,智度股份,4,67.75,1,10.88,2025-08-25,2025-08-26,11.12535,2025-08-26,11.2,2,0,0.006709901261533355,CLOSED,t2_close_exit,74,0.09786315291928416,74,0
2025-08-22,000710,贝瑞基因,5,67.75,1,15.79,2025-08-25,2025-08-26,15.868949999999998,2025-08-26,15.94,2,0,0.0044772968595906725,CLOSED,t2_close_exit,74,0.09786315291928416,74,0
2025-08-25,002190,成飞集成,1,80.0,4,53.67,2025-08-26,2025-08-27,54.60164999999999,2025-08-27,51.1,2,0,-0.06413084586271645,CLOSED,t2_close_exit,81,0.11110718176089396,81,0
2025-08-25,000877,天山股份,2,76.5,2,7.24,2025-08-26,2025-08-27,7.336499999999999,2025-08-27,6.74,2,0,-0.08130579976828174,CLOSED,t2_close_exit,81,0.11110718176089396,81,0
2025-08-25,603716,塞力医疗,3,76.5,2,34.67,2025-08-26,2025-08-27,34.84335,2025-08-27,33.15,2,0,-0.048598943557379023,CLOSED,t2_close_exit,81,0.11110718176089396,81,0
2025-08-25,000070,特发信息,4,67.75,1,10.51,2025-08-26,2025-08-27,10.96455,2025-08-27,11.04,2,0,0.00688126735707348,CLOSED,t2_close_exit,81,0.11110718176089396,81,0
2025-08-25,000555,神州信息,5,67.75,1,15.86,2025-08-26,2025-08-27,15.788549999999999,2025-08-27,15.2,2,0,-0.03727701403865458,CLOSED,t2_close_exit,81,0.11110718176089396,81,0
2025-08-26,002600,领益智造,1,76.5,2,14.9003802,2025-08-27,2025-08-28,15.587125940249999,2025-08-28,16.2386181,2,0,0.04179681117913337,CLOSED,t2_close_exit,75,0.10371937281476917,75,0
2025-08-26,603929,亚翔集成,2,76.5,2,41.4151539,2025-08-27,2025-08-28,43.240054851,2025-08-28,41.03466132,2,0,-0.051003485971503,CLOSED,t2_close_exit,75,0.10371937281476917,75,4
2025-08-26,000029,深深房Ａ,3,67.75,1,33.08,2025-08-27,2025-08-28,,,,0,0,,SKIPPED,t1_open_gap_down,75,0.10371937281476917,75,0
2025-08-26,001296,长江材料,4,67.75,1,22.82548356,2025-08-27,2025-08-28,23.348712347999996,2025-08-28,24.89059908,2,0,0.06603733469405135,CLOSED,t2_close_exit,75,0.10371937281476917,75,0
2025-08-26,002131,利欧股份,5,67.75,1,5.31,2025-08-27,2025-08-28,5.597849999999999,2025-08-28,5.42,2,0,-0.031771126414605506,CLOSED,t2_close_exit,75,0.10371937281476917,75,0
2025-08-28,002232,启明信息,1,80.0,3,25.84,2025-08-29,2025-09-01,26.029499999999995,2025-09-01,24.14,2,0,-0.07259071438175896,CLOSED,t2_close_exit,62,0.1179855959584375,62,0
2025-08-28,002053,云南能投,2,76.5,2,13.63,2025-08-29,2025-09-01,13.55745,2025-09-01,14.47,2,0,0.0673098554669205,CLOSED,t2_close_exit,62,0.1179855959584375,62,0
2025-08-28,002195,岩山科技,3,76.5,2,8.05,2025-08-29,2025-09-01,8.3415,2025-09-01,8.88,2,0,0.06455673440028782,CLOSED,t2_close_exit,62,0.1179855959584375,62,0
2025-08-28,603222,济民健康,4,76.5,2,11.04,2025-08-29,2025-09-01,11.185649999999999,2025-09-01,12.67,2,0,0.13270127350668054,CLOSED,t2_close_exit,62,0.1179855959584375,62,0
2025-08-28,603948,建业股份,5,69.96534312,2,26.52,2025-08-29,2025-09-01,,,,0,0,,SKIPPED,t1_one_word_limit_up,62,0.1179855959584375,62,0
2025-08-29,002053,云南能投,1,80.0,3,14.99,2025-09-01,2025-09-02,15.215699999999998,2025-09-02,13.91,2,0,-0.085812680323613,CLOSED,t2_close_exit,69,0.11516501381011723,69,0
2025-08-29,000796,凯撒旅业,3,67.75,1,5.92,2025-09-01,2025-09-02,5.909399999999999,2025-09-02,5.9,2,0,-0.0015906860256537927,CLOSED,t2_close_exit,69,0.11516501381011723,69,3
2025-08-29,000839,国安股份,4,67.75,1,3.06,2025-09-01,2025-09-02,3.1456499999999994,2025-09-02,3.01,2,0,-0.04312304293230322,CLOSED,t2_close_exit,69,0.11516501381011723,69,0
2025-08-29,000920,沃顿科技,5,67.75,1,13.12718922,2025-09-01,2025-09-02,13.462882997399998,2025-09-02,12.81866544,2,0,-0.047851382020062956,CLOSED,t2_close_exit,69,0.11516501381011723,69,0
2025-09-01,002256,兆新股份,1,80.0,3,3.54,2025-09-02,2025-09-03,3.9094499999999996,2025-09-03,3.52,2,0,-0.0996175932675951,CLOSED,t2_close_exit,108,0.11298050030164575,108,0
